label,source,anchor_text,meet_url,raw_url,raw_option_found,parser_format,parsed_rows,athlete_rows_inserted,relay_rows_inserted,status,note
2026 Boys Sectional 18,IHSAA,"18. Plainfield (11) 6 pm ET Tickets | Results Schools: Avon, Brownsburg, Cascade, Danville Community, Monrovia, Mooresville, Plainfield, Traders Point Christian, Tri-West Hendricks, Western Boone, Zionsville",https://in.milesplit.com/meets/735002/results,https://in.milesplit.com/api/v1/meets/735002/performances,1,formatted_api,279,252,27,ok,
