label,source,anchor_text,meet_url,raw_url,raw_option_found,parser_format,parsed_rows,athlete_rows_inserted,relay_rows_inserted,status,note
2026 Boys State,MileSplit,IHSAA Boys State  Championships,https://in.milesplit.com/meets/730736-ihsaa-boys-state-track-and-field-championships-2026/results,https://in.milesplit.com/api/v1/meets/730736/performances,1,formatted_api,504,415,89,ok,
