label,source,anchor_text,meet_url,raw_url,raw_option_found,parser_format,parsed_rows,athlete_rows_inserted,relay_rows_inserted,status,note
2026 Girls State,MileSplit,IHSAA Girls State  Championships,https://in.milesplit.com/meets/730732-ihsaa-girls-state-track-and-field-championships-2026/results,https://in.milesplit.com/api/v1/meets/730732/performances,1,formatted_api,503,415,88,ok,
